,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,category,latitude,longitude,is_pickup,is_delivery,address1,address2,address3,city,zip_code,country,state,display_address
84,rtvhlNYnS3cv-le55HorzA,seattle-kombucha-company-kent-3,Seattle Kombucha Company,https://s3-media3.fl.yelpcdn.com/bphoto/rEGW54G1yId-Yt0TcIYNHA/o.jpg,False,https://www.yelp.com/biz/seattle-kombucha-company-kent-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,13,4.5,$,+14259852364,(425) 985-2364,30300.4388588545,Kombucha,47.3622818,-122.2307072,pickup,delivery,1819 Central Ave S,Unit C-49,,Kent,98032,US,WA,"['1819 Central Ave S', 'Unit C-49', 'Kent, WA 98032']"
85,aYTBJg1ZqtO0Ma3zAVTk-w,taco-bell-seattle-5,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/p0T-yAwi6mOx971nY-fhGA/o.jpg,False,https://www.yelp.com/biz/taco-bell-seattle-5?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,32,2.5,$,+12064310915,(206) 431-0915,13268.0625448856,Fast Food,47.506826,-122.355037,delivery,,10711 16th Ave SW,,,Seattle,98146,US,WA,"['10711 16th Ave SW', 'Seattle, WA 98146']"
86,94MkDQechhuT4C5t9c6fQQ,mcdonalds-seattle-2,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/MMwjnQzZp_CPdcHFeSRGLg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-seattle-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,67,2.0,$,+12063678899,(206) 367-8899,9221.3187319704,Fast Food,47.7083079186,-122.3316606134,,,2147 Northgate Way,,,Seattle,98133,US,WA,"['2147 Northgate Way', 'Seattle, WA 98133']"
87,EefvvOkMEJxbtQzsoILm4A,the-custom-plate-seattle-2,The Custom Plate,https://s3-media3.fl.yelpcdn.com/bphoto/ol6BkNaVK6uVayO5TAxvFg/o.jpg,False,https://www.yelp.com/biz/the-custom-plate-seattle-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,5,4.0,,+12064865840,(206) 486-5840,3219.8684276938,Food Delivery Services,47.5964804748,-122.3339779571,,,562 1st Ave S,Ste 100,,Seattle,98104,US,WA,"['562 1st Ave S', 'Ste 100', 'Seattle, WA 98104']"
88,-of0A_89S0zf2KMIu6_xOw,taco-bell-redmond-4,Taco Bell,https://s3-media4.fl.yelpcdn.com/bphoto/RpQRygnP7oko4RgInDi-jg/o.jpg,False,https://www.yelp.com/biz/taco-bell-redmond-4?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,84,3.0,$,+14256448902,(425) 644-8902,14423.4646640626,Fast Food,47.627324,-122.143067,delivery,,1960 148th Avenue N.E.,,,Redmond,98052,US,WA,"['1960 148th Avenue N.E.', 'Redmond, WA 98052']"
89,L7M0Yidil-KkePIODDVvFg,royal-gaming-cafe-seattle,Royal Gaming Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/lEOHcyjgKY4QPGgRpVCgUA/o.jpg,False,https://www.yelp.com/biz/royal-gaming-cafe-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,5,3.0,$$,+14255888533,(425) 588-8533,4289.484142713,Internet Cafes,47.6610299,-122.31346,,,4341 University Way NE,,,Seattle,98105,US,WA,"['4341 University Way NE', 'Seattle, WA 98105']"
90,03VZP1Tv-SH2njPSCing8g,11-olives-seattle,11 Olives,https://s3-media1.fl.yelpcdn.com/bphoto/VLvh3xvw5jl17ZNi6cz3RA/o.jpg,False,https://www.yelp.com/biz/11-olives-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,3,5.0,,+12062904856,(206) 290-4856,1399.1438872561,Olive Oil,47.61289,-122.33531,,,600 Pine St,,,Seattle,98116,US,WA,"['600 Pine St', 'Seattle, WA 98116']"
91,k_sV5KKex2kGgZZR-2caQg,davincis-pizza-and-pasta-seattle-2,Davinci's Pizza & Pasta,https://s3-media1.fl.yelpcdn.com/bphoto/3PyYAZpsBNI4tfz5WDLoAA/o.jpg,False,https://www.yelp.com/biz/davincis-pizza-and-pasta-seattle-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,13,2.0,,+12062972700,(206) 297-2700,3659.8400274728,Pizza,47.6540107727,-122.359664917,,,3624 Leary Way NW,,,Seattle,98107,US,WA,"['3624 Leary Way NW', 'Seattle, WA 98107']"
92,Hl2BsgNOiYkk_ULK3xc45A,taco-bell-seattle-13,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/Ppw2t1P-_9EplbJUr-on_A/o.jpg,False,https://www.yelp.com/biz/taco-bell-seattle-13?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,98,2.0,$,+12063674248,(206) 367-4248,12443.7390325646,Fast Food,47.733545,-122.292656,delivery,,14506 Bothell Way NE,,,Seattle,98155,US,WA,"['14506 Bothell Way NE', 'Seattle, WA 98155']"
93,s4DwJsgxb-GQFlEnM2K2Bg,mcdonalds-seattle-13,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/nUtKfXw7Y3mxwX1s35mLkQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-seattle-13?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,54,2.0,$,+12069375535,(206) 937-5535,11793.9560082385,Fast Food,47.5214158434,-122.3663637042,,,2580 SW Barton St,,,Seattle,98126,US,WA,"['2580 SW Barton St', 'Seattle, WA 98126']"
94,_LkM-DuG3Ak-_fCKaBzWxw,dominos-pizza-seattle-22,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/fFEgNFAMAqh1hBPyQtAuWw/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-seattle-22?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,55,2.0,$,+12064566848,(206) 456-6848,1595.3524611736,Pizza,47.6177297235,-122.3534811973,,,2928 1st Ave,,,Seattle,98121,US,WA,"['2928 1st Ave', 'Seattle, WA 98121']"
95,wp9KJzJs0icAb6Vae7kfvw,seattle-propane-at-wallingford-chevron-seattle,Seattle Propane at Wallingford Chevron,https://s3-media1.fl.yelpcdn.com/bphoto/mV3mkofMbLbLW4bGyCAu4g/o.jpg,False,https://www.yelp.com/biz/seattle-propane-at-wallingford-chevron-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,23,4.5,$$,+12065457267,(206) 545-7267,4017.2321629766,Gas Stations,47.6614946,-122.3383952,,,1420 N 45th St,,,Seattle,98103,US,WA,"['1420 N 45th St', 'Seattle, WA 98103']"
96,k0MdKq9P5fyBfyCBM-B7hQ,haggen-food-and-pharmacy-woodinville,Haggen Food & Pharmacy,https://s3-media2.fl.yelpcdn.com/bphoto/hnB7TdzCPjqSQ3f3tR-tSA/o.jpg,False,https://www.yelp.com/biz/haggen-food-and-pharmacy-woodinville?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,107,3.5,$$,+14253986700,(425) 398-6700,19693.8840727402,Grocery,47.755752,-122.157352,,,17641 Garden Way NE,,,Woodinville,98072,US,WA,"['17641 Garden Way NE', 'Woodinville, WA 98072']"
97,GSn9bgH09tsvMjG9Vsrmvg,pacific-coast-harvest-seattle,Pacific Coast Harvest,https://s3-media1.fl.yelpcdn.com/bphoto/J3-XxWJT-khSg_a2Ex41_A/o.jpg,False,https://www.yelp.com/biz/pacific-coast-harvest-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,66,4.5,$$,+12064558959,(206) 455-8959,6269.4197140177,Food Delivery Services,47.569691,-122.348273,,,1001 Klickitat Way SW,,,Seattle,98134,US,WA,"['1001 Klickitat Way SW', 'Seattle, WA 98134']"
98,iYStrVosj2Tu9lv3OxertQ,royal-casino-everett-everett,Royal Casino Everett,https://s3-media2.fl.yelpcdn.com/bphoto/_XwD6Z53SUdx5qLg3IthDA/o.jpg,False,https://www.yelp.com/biz/royal-casino-everett-everett?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,19,2.5,,+14257439200,(425) 743-9200,28791.2654110352,Casinos,47.88035,-122.26782,pickup,delivery,13010 Highway 99 S,,,Everett,98204,US,WA,"['13010 Highway 99 S', 'Everett, WA 98204']"
99,kc9MGfPZnHjWsvQpIUXJnQ,starbucks-seattle-70,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/9u5SEqqiKWUSG2SEOR7SXw/o.jpg,False,https://www.yelp.com/biz/starbucks-seattle-70?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,79,3.0,$$,+12064171403,(206) 417-1403,9215.7781727271,Coffee & Tea,47.708268,-122.332165,delivery,,2137 North Northgate Way,,,Seattle,98133,US,WA,"['2137 North Northgate Way', 'Seattle, WA 98133']"
100,r3utaQU1PQfvygNhr4VKUg,silver-dollar-casino-renton-renton,Silver Dollar Casino Renton,https://s3-media2.fl.yelpcdn.com/bphoto/dgcZpvugF91ZhH1x6gzAbg/o.jpg,False,https://www.yelp.com/biz/silver-dollar-casino-renton-renton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,18,3.0,,+14252511590,(425) 251-1590,21310.3016106028,Casinos,47.45151,-122.21696,delivery,,3100 E Valley Rd,,,Renton,98057,US,WA,"['3100 E Valley Rd', 'Renton, WA 98057']"
101,qCNvOUx-y7_YABvit9HTLg,dominos-pizza-seattle-25,Domino's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/JPzpXPzY8msGTsqb2SxuWw/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-seattle-25?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,20,2.0,$,+12065259551,(206) 525-9551,4537.7228757843,Pizza,47.6636936421,-122.3144978285,,,4717 Brooklyn Ave NE,,,Seattle,98105,US,WA,"['4717 Brooklyn Ave NE', 'Seattle, WA 98105']"
102,QHwX0hAbyQ6Mp6zTvqS5NQ,dominos-pizza-seattle-15,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/PJX6O6-BHGiUu3HkEEKhFQ/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-seattle-15?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,45,3.5,$,+12062976757,(206) 297-6757,7841.7470959676,Pizza,47.6901664734,-122.3770065308,,,8345 15th Ave NW,Ste A,,Seattle,98117,US,WA,"['8345 15th Ave NW', 'Ste A', 'Seattle, WA 98117']"
103,Onap7GxAy7vkhlK3YgeiwA,lobby-espresso-seattle,Lobby Espresso,https://s3-media2.fl.yelpcdn.com/bphoto/aNUjCV8cykLRMP1VTFdcEw/o.jpg,False,https://www.yelp.com/biz/lobby-espresso-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,3,3.5,$,,,3372.9372445676,Coffee & Tea,47.6490150939,-122.3072211692,,,2199-2297 NE Pacific St,,,Seattle,98195,US,WA,"['2199-2297 NE Pacific St', 'Seattle, WA 98195']"
104,vx59yMUwKAxVX9bKT9jrHg,fortune-casino-renton-renton,Fortune Casino Renton,https://s3-media4.fl.yelpcdn.com/bphoto/0AprFJOpCzb3pBjYXkBU5Q/o.jpg,False,https://www.yelp.com/biz/fortune-casino-renton-renton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,26,3.0,,+14252283700,(425) 228-3700,18571.3926803347,Casinos,47.47956,-122.21529,,,111 S 3rd St,,,Renton,98057,US,WA,"['111 S 3rd St', 'Renton, WA 98057']"
105,IdY8xan79in06zgYxNbApw,sharis-cafe-and-pies-renton,Shari's Cafe & Pies,https://s3-media1.fl.yelpcdn.com/bphoto/kKADRwf3M4LeXFTIXTQthw/o.jpg,False,https://www.yelp.com/biz/sharis-cafe-and-pies-renton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,233,2.0,$$,+14252358117,(425) 235-8117,19002.9155119138,American (Traditional),47.4833571054,-122.1947513498,pickup,delivery,1820 SE Maple Valley Hwy,,,Renton,98055,US,WA,"['1820 SE Maple Valley Hwy', 'Renton, WA 98055']"
106,JTAI752RMV4Ba0lqagB0tw,affordable-kosher-seattle-2,Affordable Kosher,,False,https://www.yelp.com/biz/affordable-kosher-seattle-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,4,4.5,$,+12067721616,(206) 772-1616,8601.3696979488,Grocery,47.5480819,-122.333112,,,5980 1st Ave S,,,Seattle,98108,US,WA,"['5980 1st Ave S', 'Seattle, WA 98108']"
107,sjIsqf13wTUCF-86O7UWgQ,sharis-cafe-and-pies-lynnwood,Shari's Cafe & Pies,https://s3-media2.fl.yelpcdn.com/bphoto/fWvj8Yg35eXzWYh3yHYPPw/o.jpg,False,https://www.yelp.com/biz/sharis-cafe-and-pies-lynnwood?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,160,2.5,$$,+14257786028,(425) 778-6028,21932.9573053645,American (Traditional),47.82217,-122.31495,pickup,delivery,19428 Hwy 99,,,Lynnwood,98036,US,WA,"['19428 Hwy 99', 'Lynnwood, WA 98036']"
108,MdRgiZSN5rwA5Xw1alADSQ,nazareth-s-market-seattle,Nazareth’s market,https://s3-media4.fl.yelpcdn.com/bphoto/3V0l4BNruxIrWfStrqSvxw/o.jpg,False,https://www.yelp.com/biz/nazareth-s-market-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,4.0,,+12067259161,(206) 725-9161,8802.1113702847,Grocery,47.55289,-122.28851,,,5418 Martin Luther King Jr Way S,,,Seattle,98118,US,WA,"['5418 Martin Luther King Jr Way S', 'Seattle, WA 98118']"
109,1BbJvqUT_q2Cm-4oKw1tgw,pizza-mart-kent-kent-3,Pizza Mart Kent,https://s3-media2.fl.yelpcdn.com/bphoto/z_mksh__FKwzmMv1m8s7Vg/o.jpg,False,https://www.yelp.com/biz/pizza-mart-kent-kent-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,40,3.5,$$,+12539459030,(253) 945-9030,27477.1565868074,Pizza,47.380639,-122.2854158,pickup,delivery,24618 Military Rd S,,,Kent,98032,US,WA,"['24618 Military Rd S', 'Kent, WA 98032']"
110,K_GlfwFS3vhrttjc2giMyA,7-eleven-seattle-65,7-Eleven,https://s3-media2.fl.yelpcdn.com/bphoto/kf0YZ4H_fnO4GPVm6fv4Mg/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-65?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,5,3.5,$,+12066822866,(206) 682-2866,2290.1924520363,Convenience Stores,47.6048887043,-122.3330685499,,,810 3rd Ave,,,Seattle,98104,US,WA,"['810 3rd Ave', 'Seattle, WA 98104']"
111,tTJrLiFQuGYNnsC6TGBtAw,mcdonalds-shoreline,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/3U8LV-Uqr3bEYG-xP5yCBg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-shoreline?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,44,2.0,$,+12063659020,(206) 365-9020,12507.7863409613,Burgers,47.7341994203,-122.29298383,,,14507 Bothell Way NE,,,Shoreline,98155,US,WA,"['14507 Bothell Way NE', 'Shoreline, WA 98155']"
112,K4NhdBjcpTRmIP9Y0ojXgw,subway-restaurants-seattle-49,Subway Restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/bosBniyIwD9sjVtNpdp2EQ/o.jpg,False,https://www.yelp.com/biz/subway-restaurants-seattle-49?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,2,2.5,,+12062420017,(206) 242-0017,20476.0432716257,Sandwiches,47.44054,-122.29623,,,17801 International Blvd,Central Term Food Court,,Seattle,98158,US,WA,"['17801 International Blvd', 'Central Term Food Court', 'Seattle, WA 98158']"
113,WTrEXsV5TJ5yXqa3XELzVw,dominos-pizza-seattle-20,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/z5qTgc1AhYnpzhKI08-nRw/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-seattle-20?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,33,2.5,$,+12066320700,(206) 632-0700,4041.4279446943,Pizza,47.6616094,-122.3305315,,,2320 N 45th St,Ste B,,Seattle,98103,US,WA,"['2320 N 45th St', 'Ste B', 'Seattle, WA 98103']"
114,mqFLuf5MmM5yi4hijgZ8tQ,eggless-cake-place-mill-creek,Eggless Cake Place,https://s3-media1.fl.yelpcdn.com/bphoto/HE39VeFdN8kf_A-KtvQhwQ/o.jpg,False,https://www.yelp.com/biz/eggless-cake-place-mill-creek?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,5.0,,+14257809001,(425) 780-9001,25207.0914515235,Cupcakes,47.8572006226,-122.2203826904,,,,,,Mill Creek,98012,US,WA,"['Mill Creek, WA 98012']"
115,UlrSwfgxV-0mZqNhcly80Q,fremont-express-food-seattle,Fremont Express Food,https://s3-media4.fl.yelpcdn.com/bphoto/zuLlrBfrZRRxSrlldYB3Hg/o.jpg,False,https://www.yelp.com/biz/fremont-express-food-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,11,3.0,,+12068517178,(206) 851-7178,3281.8574159526,Pizza,47.65231,-122.35363,pickup,delivery,418 N 36th St,,,Seattle,98103,US,WA,"['418 N 36th St', 'Seattle, WA 98103']"
116,Rig57EEdQpLKcvcw6UlPlQ,jack-in-the-box-seattle-11,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/pSiZ0hxR9l1tQrMr6rC47Q/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-seattle-11?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,44,2.0,$,+12063652204,(206) 365-2204,10578.446786875,Burgers,47.7203177809,-122.3454478383,,,12515 Aurora Ave N,,,Seattle,98133,US,WA,"['12515 Aurora Ave N', 'Seattle, WA 98133']"
117,UCs4H6tBwH6FFR4N9wthZA,starbucks-seattle-362,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/zqoYm7iGWLUTe38o2V6-Ew/o.jpg,False,https://www.yelp.com/biz/starbucks-seattle-362?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,5.0,,+12065250013,(206) 525-0013,5623.1461562858,Coffee & Tea,47.662127,-122.283883,,,4500 40th Ave NE,Fl 1,,Seattle,98105,US,WA,"['4500 40th Ave NE', 'Fl 1', 'Seattle, WA 98105']"
118,Kp2mZhQrlM9Uc0uLTVWc4g,starbucks-kirkland-6,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/PnL7sEm_2DRdBHC2mcsUgQ/o.jpg,False,https://www.yelp.com/biz/starbucks-kirkland-6?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,105,3.5,$$,+14258275247,(425) 827-5247,13226.7061506571,Coffee & Tea,47.678993,-122.177852,delivery,,12209 NE 85th St,,,Kirkland,98033,US,WA,"['12209 NE 85th St', 'Kirkland, WA 98033']"
119,mmFZdb2jhFv4o-oIiWdi1w,subway-lynnwood-17,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/yHFGCwP2Hyou4516sexlRw/o.jpg,False,https://www.yelp.com/biz/subway-lynnwood-17?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,24,4.0,$,+14257453033,(425) 745-3033,25808.5397498572,Sandwiches,47.85026,-122.25066,,,1233 164th St SW,Ste Q,,Lynnwood,98087,US,WA,"['1233 164th St SW', 'Ste Q', 'Lynnwood, WA 98087']"
120,LxZU0zYRhMHywjWY3hnsqA,the-eggless-cake-box-bothell,The Eggless Cake Box,https://s3-media1.fl.yelpcdn.com/bphoto/gaBIndyQlL7muTlw98nHsQ/o.jpg,False,https://www.yelp.com/biz/the-eggless-cake-box-bothell?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,5.0,,+12066013566,(206) 601-3566,25685.9668425187,Bakeries,47.8283321,-122.1713934,,,18624 45th Dr SE,,,Bothell,98012,US,WA,"['18624 45th Dr SE', 'Bothell, WA 98012']"
121,jE774nhQzk7keAsPE5eidg,jack-in-the-box-monroe-3,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/pW-x0Zb58irLPvaPuZY1MA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-monroe-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,21,2.0,$,+13607941896,(360) 794-1896,37976.8013108663,Burgers,47.858503,-121.964289,,,19905 State Route 2,,,Monroe,98272,US,WA,"['19905 State Route 2', 'Monroe, WA 98272']"
122,57n4b6XnOfCC6cnpjdofeg,winco-foods-kent,WinCo Foods,https://s3-media1.fl.yelpcdn.com/bphoto/w2KEY2cnMAIJYko9G158AA/o.jpg,False,https://www.yelp.com/biz/winco-foods-kent?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,136,4.0,$,+12538508818,(253) 850-8818,25016.3876334302,Grocery,47.414646,-122.219011,,,21100 91st Pl S,,,Kent,98031,US,WA,"['21100 91st Pl S', 'Kent, WA 98031']"
123,vm-a60sWp-PA-PhruN-04Q,jack-in-the-box-bellevue-5,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/gM5kV18gUzhxPMUIDMksJA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-bellevue-5?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,40,2.5,$,+14256433388,(425) 643-3388,14452.2238311389,Burgers,47.627,-122.14267,,,1900 148th Ave NE,,,Bellevue,98007,US,WA,"['1900 148th Ave NE', 'Bellevue, WA 98007']"
124,IySZf6Hi1DqGHf0PhAtZng,7-eleven-seattle-28,7-Eleven,https://s3-media1.fl.yelpcdn.com/bphoto/diW2XwqPNy6ZbChUSLj5pA/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-28?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,14,3.5,$,+12063238120,(206) 323-8120,1835.446736148,Convenience Stores,47.6186865704,-122.3131500185,delivery,,103 15th Ave E,,,Seattle,98112,US,WA,"['103 15th Ave E', 'Seattle, WA 98112']"
125,2HCGvDQkuUAfFsYVTUelmg,taco-bell-port-orchard-3,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/-KWhvY4Hy-SBvVHX4AfPqA/o.jpg,False,https://www.yelp.com/biz/taco-bell-port-orchard-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,20,2.5,$,+13608952513,(360) 895-2513,22812.5479045148,Fast Food,47.53389,-122.6077,delivery,,3458 SE Mile Hill Dr,,,Port Orchard,98366,US,WA,"['3458 SE Mile Hill Dr', 'Port Orchard, WA 98366']"
